time,transcript
125:20,rush just get ready he's going to give
125:22,him a changeup he's gonna grab that
125:24,outside arm and benefit and will say
125:28,I've seen this changeup before from the
125:32,43
125:39,four-man rush those spiders caught over
125:43,the middle to the 22 goes Nelson a
125:46,galore another first down I just can't
125:51,tell you how impressed I am with Nick
125:52,Foles and what he's doing he stared
125:55,right down the barrel there was another
125:57,tiny little window to get that one in
125:59,with plenty of coverage all around it
126:02,and yet Nick Foles just continues to
126:05,play like he's been doing this his
126:07,entire life battling against the likes
126:10,of Tom Brady meanwhile Chung is down on
126:13,one knee for an injury timeout Tory
126:20,Falls and little Lily at seven months
126:24,old with the hitch set on playing with
126:28,one of the toys there and there is dad
126:31,with 307 what a night he has had 352
126:37,yards a thousand 81 yards tonight so far
126:42,most in any NFL postseason game ever
126:47,Nick Foles went ask questions about his
126:50,wife and child this week got choked up
126:52,and couldn't finish the answer
126:56,is byrock my wife matric Zhang is out
127:01,Johnson bad emotion stays in Armand it's
127:06,safety now on first down
127:10,they stopped by Harmon
127:12,first you know what's so great about
127:14,this game is that the game has been
127:16,terrific and start to finish I mean last
127:18,year people say well great Super Bowl
127:19,over time I was twenty eight to three
127:21,the game has been relentless just
127:25,relentlessly Nazz great as the halftime
127:28,entertainment was and it was fantastic
127:31,this game has been as good as Justin
127:35,Timberlake start to finish
127:36,only one punt all night very few
127:41,penalties as well that was a big force
127:44,out of bounds right there though 237
127:48,[Applause]
127:49,at the 14 yard line
127:51,[Applause]
127:54,Jokke backing up its the ball down of
127:57,the 12 yard line
127:59,and the Patriots are going to take a
128:01,timeout so they've not taken to they
128:04,have one left plus the two-minute
128:05,warning
128:06,which makes everything on the table here
128:10,let's say that they go down inside and
128:15,get inside for a first down
128:19,we things start to get really
128:21,interesting from there because of that
128:23,lost time out early in the half by the
128:25,Patriots but how much time you really
128:29,need for Brady to work his magic again
128:34,anyway first thinks for a second down
128:36,and seven with the ball now at the 11
128:39,yard line depends on when the first down
128:41,happens yep
128:43,Clement in the backfield
128:46,big night for him 100 receiving yards
128:51,take it to them go to the end zone and
128:53,then it's incomplete little pushing and
128:56,shoving there without Sean Jeffrey the
128:59,intended receiver covered by Gilmore
129:01,Commons roommate second third down and
129:03,seven this has been the story right
129:06,there Gilmore has been fantastic they
129:09,did not start the game with Gilmore
129:11,following Jeffery he made a few big
129:13,plays made the touchdown they've
129:15,switched back and he is taken over the
129:19,game on the outside
129:21,huge play here of course they could take
129:23,the lead with a field goal to get a
129:25,touchdown almost certainly go to to try
129:28,to make a seven-point game
129:30,first things first third down in seven
129:32,from the 12 fact works out why
129:36,limit flares out to the right to the end
129:40,zone Zach Ertz for the touchdown and
129:44,again all you can think back to now is
129:46,the Jesse James play with Miss purring
129:49,does he complete the process
129:52,I don't know that ball comes loose he
129:55,does catch it but at what point is it
129:59,loose on the ground gets inside McCourty
130:02,who stumbles ball pops out I'm not even
130:08,taking a guess no
130:13,it
130:16,as he was rolling over it looked like
130:20,that's when the vault does he control it
130:24,when it gets off the ground there is
130:26,[Applause]
130:30,does the ball actually make contact with
130:33,the ground he has control of it here
130:42,all pops out
130:45,al river on is the head of officiating
130:51,he's I you know I'm sure it Pittsburgh V
130:57,going are you kidding me if they call
130:59,Jesse James back what are they gonna do
131:01,with this one I think they have to
131:03,overturn it now the question was was he
131:05,a runner was he going to the ground in
131:07,the process of the catch if he were a
131:11,runner and crosses the line and dives
131:15,that would have been a touchdown but if
131:17,he's still a receiver going to the
131:18,ground in the process of the catch I
131:20,think this is incomplete yep
131:23,if i had to guess i say it's gonna get
131:25,overturned his drive again with 922 on
131:27,the clock
131:28,taking off seven minutes now if it gets
131:30,overturned it's gonna make it fourth
131:33,down and in all likelihood the field
131:38,goal unity comes in I cannot wait for
131:44,them to change this rule hopefully by
131:48,the end of the game oh my goodness that
131:51,is so close because he had control on
131:55,the ground for a second and then he
131:57,rolled over and then it popped up so was
132:00,it the ground that popped it up or did
132:02,he just lose control of it well you knew
132:05,that the catch no catch think was going
132:07,to rear its ugly head before this night
132:09,was done
132:15,the question in my mind was was he going
132:18,to the ground in the part of the catch
132:24,if they rule him a runner it stays as a
132:28,touch now the whole thing is love him a
132:30,runner at this point move and that they
132:34,call him a runner he he breaks the plane
132:36,as a runner if if that if it stays
132:38,that's gonna be the reason I think he
132:41,was running and diving for the end zone
132:44,but what constitutes going to the ground
132:47,it's always close it's subjective but
132:50,it's always if you're a runner it's one
132:52,thing if you receive it it's another
132:55,thing if they rule that he was a runner
132:58,it's gonna stand the receiver possesses
133:03,the football becomes a runner breaks the
133:05,plane of the goal line the ruling is
133:07,confirmed it is a touch
133:13,they have to go for two Julie Earth's
133:17,soccer star just watched her husband get
133:21,into the endzone there we go well we
133:25,know what their first two point
133:27,conversion play was it's the reverse
133:29,they scored the touchdown on the best of
133:32,holes you know they have at least three
133:34,in their hip pocket we're gonna see
133:36,number two right here
133:43,2:21 and a five-point game right now
133:46,that man will be back shortly
133:50,firstly comes a motion to the inside
133:54,those
133:56,it's incomplete Jennifer Clement he was
134:00,covered there by they annoy so it
134:03,remains a five-point game it's good play
134:08,here by a van hoy he's made a few
134:11,tonight forced him up underneath and
134:13,didn't give a real angle for poles to
134:15,make this play here poles look back for
134:19,his inside receiver that option not
134:21,there and just took a shot
134:23,little early contact on that one
134:28,[Applause]
134:29,[Music]
134:32,was he a runner would he have gone to
134:35,the ground
134:37,there was contact
134:39,[Applause]
134:44,in the process of that play if McCourty
134:48,wasn't there when earth's have been
134:51,going to the ground that's a hard call
134:53,berry but they rule them a runner at
134:56,that point and Nicole stands
135:00,you knew there would be something crazy
135:02,at the end you knew it always and now
135:05,guess what Tom Brady with to 21 months
135:09,will have a month to 21 the two-minute
135:12,warning and a timeout he's got all day
135:15,[Applause]
135:17,three possessions for New England in
135:19,this half all three have resulted in
135:22,touchdowns 11 game winning drives fourth
135:30,quarter or overtime five in other words
135:33,all of the games that he has won the
135:36,Super Bowl games he is one he's had a
135:38,comeback does he make it a half
135:43,three-straight 75-yard drives for Tom
135:46,Brady for touchdowns
135:53,why in the backfield
135:54,[Applause]
136:01,starts with the pass to the outside
136:03,Gronkowski and you will step out of
136:06,bounds wladim stops the clock Brady and
136:11,Gronkowski over Crockett had only one
136:14,catch for nine yards in the first half
136:16,whole different story here missed the
136:19,early seam and then just got hot really
136:22,took over any time it was brought
136:25,one-on-one the ball was going to him
136:28,just as it does in all big situations
136:31,and I am
136:34,second and two
136:38,Oh Randy gets hit the ball is out and
136:42,Philadelphia has it
136:46,comes away with it
136:50,Brandon Graham was one of the guys who
136:52,got in there
136:56,and it's the England's only turnover of
136:59,the game and it's the first sack of the
137:02,game just like the New York Giants back
137:06,in the day taking an outside pass rusher
137:10,and Brandon Graham and putting him
137:12,inside against the guard shack mason
137:15,pays huge dividends with the first sack
137:20,fumble of the game no question that ball
137:24,is out
137:27,that stands absolutely no question the
137:31,rookie Barnett their number one pick out
137:33,of Tennessee
137:34,[Applause]
137:39,so 209 New England has a time out the
137:43,clock can stop twice they can take a
137:45,timeout you could also have the
137:47,two-minute warning they can limit
137:50,throw it off into a field goal it would
137:53,still be a one-possession game it would
137:55,be eight points New England will be out
137:56,of timeouts
137:57,2:09 go up the 31 yard line
138:02,[Applause]
138:04,keep it on the ground make them take the
138:06,time out LeGarrette Blount to the 28
138:10,yard line
138:10,203 that took six seconds and there's
138:13,your final timeout it will stop once
138:15,more at the two-minute warning Brandon
138:19,Graham has been their best all season at
138:22,getting pressure here he goes from the
138:25,defensive tackle position ordinarily he
138:28,plays outside they have been working him
138:30,more and more on the inside for that
138:33,very reason get your best pass rushers
138:36,on the field that allowed Chris long to
138:39,get on the field Barnett on the other
138:41,side and it has been so frustrating all
138:45,night long for this Philadelphia Eagles
138:47,defense and yet with everything on the
138:50,line they finally get to Brady
138:54,[Applause]
138:55,Nick Foles on the sideline
138:58,Brady checking the replay I've seen this
139:02,movie too many times to think this game
139:04,is Oh
139:06,second seven
139:09,[Music]
139:10,[Applause]
139:13,and still charging is LeGarrette Blount
139:16,so that takes us to the two-minute
139:18,warning it comes with officially 156
139:20,it'll be third down and five on the
139:23,other side of the break it's Super Bowl
139:26,52
139:30,[Music]
139:38,one Michigan Wolverine on the left the
139:42,other on the right
139:43,Graham creeks the turnover Brady gives
139:46,it up here it is again
139:48,I tell you Brandon Graham has a
139:51,reputation of relentless effort and
139:57,we're playing the Patriots this is not
139:59,over
140:00,he was in the movie business you're
140:02,right he's seen this movie before - now
140:04,do you have the guts to throw it one
140:06,more time or you just taking that clock
140:08,third down and five
140:10,but Peterson calls here keep it on the
140:13,ground give it to Blount and stuff him
140:15,at the 28 yard line
140:16,so that's buggered now they can take the
140:18,clock all the way down to a little over
140:21,a minute and try to make it an
140:24,eight-point game for the field goal
140:28,attempt yeah well the field goal with a
140:29,rookie kicker and Jake Elliott you miss
140:32,it you're gonna place the ball out
140:34,around the 35 yard line something like
140:37,that and turning it over to Brady with a
140:40,chance to win how much pressure could be
140:42,on this kick for Jay Kelly and this
140:45,rookie kicker in his second game as an
140:47,Eagle picked the 61 yarder at the gun to
140:50,beat the Giants back in week 3 Peterson
140:56,says take the clock all the way down and
140:57,take the timeout right here
140:59,was 70 seconds
141:03,there it is the Lombardi Trophy does it
141:10,make its way to Broad Street the main
141:14,drag in Philadelphia they have had some
141:17,parties for championships there but I
141:20,don't I've been around Philadelphia
141:21,football fans this might be the biggest
141:24,one of all they bring this thing home
141:26,this is the capper I mean the Phillies
141:28,and the Flyers and the 76ers all had big
141:31,time for raids this would be the camera
141:35,you can assume nothing here the snap
141:38,y'all hole
141:40,you know whatever pad whatever rush the
141:43,page
141:44,see it right here 46 yard of ten Nevada
141:48,to snap it Donnie Jones to hold it
141:52,is good pic time
141:57,sixty-five seconds
142:01,so brainy has to get it all the way down
142:03,the field and then a two-point
142:05,conversion just cannot imagine the
142:10,amount of pressure and to rotate that
142:12,ball with the laces straight back we saw
142:14,that in a playoff game before and a
142:17,missed field goal to calmly spin those
142:19,laces around and give the young rookie a
142:22,free swing at it it's a great job by J
142:25,Kelly up a nice job by Donnie Jones to
142:30,41 to 33 Robert craft his team has gone
142:39,to nine Super Bowls it's astounding this
142:44,one same situation right it's last year
142:46,they needed eight if they go down they
142:49,score they get the two-point conversion
142:50,they went in an overtime
142:56,so Eliot
142:58,to kickoff
143:01,Dion Lewis and here he's a guy we saw
143:03,him on a Sunday night in Denver run one
143:07,back for a touchdown and this is
143:09,returnable from the six yard line
143:11,he's gonna flip it back to Birkhead but
143:15,he's gonna get wrapped up and knocked
143:17,down back at the 7 yard line that is a
143:21,really interesting call you go for the
143:25,home run shot I'd guess but that play
143:27,almost took the ball right out of Tom
143:29,Brady's hands come with the reverse back
143:33,to you the way short kick gave them an
143:34,opportunity but old baby yep
143:38,I think he took several seconds off the
143:40,clock as well I think that was part of
143:43,the reason they kicked it short they
143:44,wanted that clock running so from the 9
143:48,he's got to go 91 yards and convert a
143:51,two pointer
143:53,and Brady begins by slinging one to an
143:56,open receiver and that's Hogan but he
143:58,can't make the catch
143:59,got free down the sideline second down
144:03,just along with a little pressure here
144:05,on this one and the significance now of
144:09,being able to protect the boundaries
144:11,we've seen that in the playoffs with
144:14,Stefan Dix play you need to keep them in
144:17,bounds now because it's going to be very
144:19,difficult to get up there and give that
144:21,next play going for its long son of
144:23,Howie trying to win back-to-back Super
144:25,Bowls that it with the Patriots last
144:27,year second and ten
144:32,rady under pressure flushed out snags it
144:35,across his body an incomplete intended
144:37,therefore James White it'll be third
144:40,down and ten it was Derek Barnett
144:41,putting the pressure on I can remember
144:46,in the Super Bowl
144:48,oh can he remember which one it was now
144:50,but there was a play at the end of it
144:52,where Brady was sort of in this
144:53,situation he was against the Giants he
144:56,sort of walked right look right
144:57,pump-fake moved a little bit right and
145:00,then threw a go route back across
145:03,Randy Moss freaking down here and it was
145:06,close that that was the first game
145:09,against the Giants Brady now under
145:14,pressure almost gets sat in complete
145:17,pocket collapsed they're down to their
145:20,last plays of trying to keep it going
145:23,forth intent
145:24,Fletcher Cox finally with the pressure
145:27,that made a difference of these big guys
145:29,it's taking them all game but back to
145:32,back there are two best pass rushers
145:34,there are two best players on this
145:36,defense coming up big Chris Lauren's
145:40,been a factor too
145:47,this is it pronoia fourth and ten from
145:50,the
145:53,Grady fires
145:55,keep it going in and go up at the
145:56,20-yard line but the clock keeps on
145:59,ticking yeah tremendous the Bradys got
146:04,to get up there block it here 26 seconds
146:09,now and still 78 yards away
146:13,well you desperately need something to
146:16,at least give you a Hail Mary position
146:18,and I'm sure that josh mcdaniels has to
146:22,be thinking what do we have to do to win
146:23,this football game we've been going up
146:25,and down the field but here it is you
146:28,need something around the 50-yard line
146:30,to just have a few shots into the end
146:33,zone
146:39,raylene short bass rock we're just
146:42,trying to get out of bounds and he does
146:44,they got 20 seconds all at the 33 67
146:50,yards away still time to throw something
146:53,over the middle if you had to hustle up
146:56,spike it and still have a shot at the
146:58,end zone
147:04,and that would go down in history let me
147:05,tell you
147:07,[Applause]
147:13,Brady is going to throw short broadcast
147:18,and does boy let's put a little Stefon
147:22,Diggs routine there stayed in bounds
147:25,that took seven seconds off now you got
147:27,13 when he dipped inside who took your
147:31,breath away but here it is and you've
147:34,got one of the great rebounders in
147:37,football history running down the field
147:40,of drum Kowski it's going to get a shot
147:42,at the very least the jump ball but not
147:45,before the Eagles talk about the
147:52,Philadelphia Eagles a guy whose name we
147:54,need to mention here too is Howie
147:55,Roseman the general manager who did a
147:57,phenomenal job free agents trades work
148:04,the salary cap there he is the guy who
148:06,was kind of the odd man out when he lost
148:09,the power struggle with Chip Kelly a
148:11,couple of years ago brought it back in
148:14,phenomenal job building this this team
148:18,absolutely is I kind of thought that we
148:22,might end up seeing one of the receivers
148:24,come in and play dB at the end of
148:27,game in case you got the jump ball but
148:29,nobody in like a 3d bees back to the 20
148:33,rainy floors and it's almost picked off
148:35,that took four seconds that's Darby
148:38,intended for Phillip Dorsett and event
148:43,nine seconds I would rather have two
148:47,shots in the end zone here than that
148:49,nine yards
148:51,[Applause]
148:53,and then you pray for if not a
148:56,completion at least maybe you get a
148:59,defensive pass interference call
149:01,there is nobody anywhere close to as
149:04,tall as Rob Gronkowski with jamming with
149:07,the line
149:08,I would not let him run free
149:12,ready under pressure escapes the sack
149:16,launching one for the end zone there's a
149:19,jump ball and it's a complete that rock
149:22,was the picker
149:25,and time runs out
149:30,and for the Philadelphia Eagles the long
149:34,drought is over finally
149:51,[Applause]
149:56,last championship 1960 pre Super Bowl
150:00,era
150:02,in the Philly fans the dream has finally
150:05,come true
