time,transcript
140:49,and then Brady he allows Julian Edelman
140:51,he's in man coverage alter it is on him
140:54,but he's got to clear a free guy and
140:56,with protection Brady is able to hang on
140:59,to it and again makes a good throw the
141:01,Patriots win Super Bowl 51 with a
141:03,touchdown right here
141:05,Lana gets to possess fake it to Hogan
141:12,looking for blocks getting blogs inside
141:14,the 20
141:24,and it's a first down
141:27,this is really well executed by the
141:31,Patriots they get linemen out right
141:33,guard shack Mason he gets a man on the
141:36,ground Julian Edelman he's blocking out
141:39,in front
141:45,can somebody step up a big club
141:55,first
141:57,here's flag too strong
142:01,Martellus Bennett ride on the under
142:04,thrown ball for a spinning catch and a
142:06,flag is thrown right in the spot where
142:10,Bennett came down to von Drake Campbell
142:12,and coverage we'll see if it's against
142:15,number 59 now they're gonna get Campbell
142:17,for the pass interference I think it's
142:19,the right call the ball that was a
142:21,little under thrown but Campbell never
142:23,is able to get turned around to make a
142:24,play
142:34,it's going to set up first and goal from
142:36,the two
142:40,checks in
142:43,we rushed for a league-high 18
142:45,touchdowns during the regular season has
142:48,19 when you include the postseason a
142:52,touchdown here
142:55,any great it's a Patriots win when they
142:57,got the big fullback James Devlin
142:58,leading the way
142:59,[Applause]
143:07,and Beasley got his left hand on a
143:12,dangerous throw and that's the play the
143:15,Falcons have been waiting for almost got
143:17,it
143:18,Beasley played it pretty well he was in
143:19,position and he's knocking it down but
143:22,boy when the ball went up I'm like you
143:24,Jonathan that's a risky pass by bradying
143:28,but Beasley had a chance to make the key
143:32,takeaway that they're looking for down
143:34,here the great Tom Brady had completed
143:36,tenure on second and goal
143:38,319
143:39,[Applause]
143:45,[Music]
143:47,the Superboy
143:53,come back
144:00,[Applause]
144:08,another look to make sure James white
144:12,driving
144:18,they've already shot off the confetti
144:19,fans are on the field
144:27,and it looks like a good touch and it
144:28,does to me to Joe when the knee goes
144:31,down where's the ball what they do if
144:34,they had to overturn this but it looked
144:36,to me like the ball was across and what
144:40,an effort by James White who's had
144:42,himself a heck of a ballgame there was
144:44,contact by Ricardo Allen and yet he's
144:46,out able to get across the goal line
144:48,what a game by the New England Patriots
144:51,and Tom Brady
144:54,3428 the final in overtime and the
144:57,Patriots agreed to find the word
144:58,momentum here tonight
145:03,you
