time,transcript
134:07,PHIL: DID HE THINK IT WAS GOING TO BE AN INCOMPLETE PASS?
134:09,TO BE AN INCOMPLETE PASS? I DON'T THINK SO.
134:10,I DON'T THINK SO. I JUST THINK HE DECIDED NOT TO
134:12,I JUST THINK HE DECIDED NOT TO TAKE THE CHANCE TO GET THAT
134:13,TAKE THE CHANCE TO GET THAT RECOVERY.
134:16,"RECOVERY. WELL, LOOK AT THE Q.B. HITS HERE"
134:18,"WELL, LOOK AT THE Q.B. HITS HERE TONIGHT."
134:20,"TONIGHT. YOU KNOW, JIM, WHEN YOU SEE THAT"
134:22,"YOU KNOW, JIM, WHEN YOU SEE THAT FOOTBALL ON THE GROUND NO MATTER"
134:24,"FOOTBALL ON THE GROUND NO MATTER WHAT THE SITUATION IS, WHERE IT"
134:25,"WHAT THE SITUATION IS, WHERE IT IS DURING THE SEASON BUT"
134:26,"IS DURING THE SEASON BUT ESPECIALLY THE SUPER BOWL, YOU"
134:28,"ESPECIALLY THE SUPER BOWL, YOU HAVE TO GET IN THERE AND GET"
134:30,HAVE TO GET IN THERE AND GET THAT RECOVERY.
134:31,THAT RECOVERY. BECAUSE NOT GETTING THAT
134:33,BECAUSE NOT GETTING THAT RECOVERY ALMOST TAKES YOUR
134:36,RECOVERY ALMOST TAKES YOUR CHANCES TO WIN THIS FOOTBALL
134:38,CHANCES TO WIN THIS FOOTBALL GAME AWAY.
134:39,GAME AWAY. JIM: THIRD AND GOAL.
134:46,JIM: THIRD AND GOAL. HE'S GOING TO GO UP TOP AND
134:48,HE'S GOING TO GO UP TOP AND THROW IT THROUGH THE BACK OF THE
134:49,THROW IT THROUGH THE BACK OF THE END ZONE BUT IT GENERATES A FLAG
134:51,END ZONE BUT IT GENERATES A FLAG ON THE CAROLINA DEFENSE.
134:54,ON THE CAROLINA DEFENSE. HOLDING ON TO DEMARYIUS THOMAS.
135:05,"HOLDING ON TO DEMARYIUS THOMAS. REFEREE: PRIOR TO THE PASS,"
135:07,"REFEREE: PRIOR TO THE PASS, HOLDING."
135:08,"HOLDING. DEFENSE, NUMBER 24."
135:13,"DEFENSE, NUMBER 24. THE PENALTY IS HALF THE DISTANCE"
135:15,"THE PENALTY IS HALF THE DISTANCE TO THE GOAL LINE, AUTOMATIC"
135:16,"TO THE GOAL LINE, AUTOMATIC FIRST DOWN."
135:18,FIRST DOWN. PHIL: DOUBLE MOVE BY DEMARYIUS
135:20,PHIL: DOUBLE MOVE BY DEMARYIUS THOMAS.
135:21,THOMAS. JIM: RON RIVERA SAYS THAT WAS
135:23,JIM: RON RIVERA SAYS THAT WAS NOT A CATCHABLE BALL.
135:25,"NOT A CATCHABLE BALL. PHIL: YEAH, BUT YOU KNOW WHAT,"
135:27,"PHIL: YEAH, BUT YOU KNOW WHAT, IF IT WAS HOLDING IT DOESN'T"
135:28,IF IT WAS HOLDING IT DOESN'T MATTER.
135:29,MATTER. JIM: THAT'S RIGHT.
135:30,JIM: THAT'S RIGHT. PHIL: AND REALLY A GOOD CALL.
135:33,PHIL: AND REALLY A GOOD CALL. PEYTON MANNING KNEW IF IT WASN'T
135:35,PEYTON MANNING KNEW IF IT WASN'T WIDE OPEN HE WAS GOING TO THROW
135:37,WIDE OPEN HE WAS GOING TO THROW IT HIGH ANYWAY.
135:39,IT HIGH ANYWAY. JIM: THAT WAS RON RIVERA BEFORE
135:42,JIM: THAT WAS RON RIVERA BEFORE HE SAW IT WAS A DEFENSIVE
135:45,HE SAW IT WAS A DEFENSIVE HOLDING CALL AND NOT PASS
135:48,HOLDING CALL AND NOT PASS INTERFERENCE.
135:49,"INTERFERENCE. ANDERSON, IN THE END ZONE FOR"
135:51,"ANDERSON, IN THE END ZONE FOR THE TOUCHDOWN!"
136:06,THE TOUCHDOWN! 12-POINT MARGIN.
136:07,12-POINT MARGIN. PEYTON'S DONE THE MATH AND SAYS
136:09,PEYTON'S DONE THE MATH AND SAYS WE HAVE TO GO FOR TWO HERE WITH
136:11,WE HAVE TO GO FOR TWO HERE WITH 3:08 REMAINING.
136:13,3:08 REMAINING. ANDERSON NOT TO BE DENIED ON
136:15,ANDERSON NOT TO BE DENIED ON THAT CARRY.
136:16,"THAT CARRY. PHIL: WELL, THAT WAS SOME RUN"
136:19,"PHIL: WELL, THAT WAS SOME RUN AND HE RAN RIGHT THROUGH LUKE"
136:21,AND HE RAN RIGHT THROUGH LUKE KUECHLY TO GET THAT TOUCHDOWN.
136:27,KUECHLY TO GET THAT TOUCHDOWN. WATCH NUMBER 59.
136:32,"WATCH NUMBER 59. BOY, C.J. ANDERSON DETERMINED."
136:39,"BOY, C.J. ANDERSON DETERMINED. STRONG AND AS YOU SAID EARLY IN"
136:41,"STRONG AND AS YOU SAID EARLY IN THE GAME, HE THINKS HE'S A"
136:42,"THE GAME, HE THINKS HE'S A RUNNING BACK."
136:43,RUNNING BACK. HE GETS BETTER WITH MORE CARRIES
136:45,HE GETS BETTER WITH MORE CARRIES AND HE WEARS THE DEFENSE DOWN.
136:48,AND HE WEARS THE DEFENSE DOWN. GOOD EXAMPLE THERE ON THAT
136:49,GOOD EXAMPLE THERE ON THAT TOUCHDOWN RUN.
136:50,TOUCHDOWN RUN. JIM: THEY'RE GOING TO REVIEW
136:52,JIM: THEY'RE GOING TO REVIEW UPSTAIRS THE TOUCHDOWN AND MAKE
136:54,UPSTAIRS THE TOUCHDOWN AND MAKE SURE HE WASN'T DOWN FIRST.
137:09,SURE HE WASN'T DOWN FIRST. PHIL: LOOKS LIKE A TOUCHDOWN.
137:16,PHIL: LOOKS LIKE A TOUCHDOWN. JIM: ANDERSON HAS PUT TOGETHER A
137:18,JIM: ANDERSON HAS PUT TOGETHER A NICE GAME.
137:20,"NICE GAME. 22 CARRIES, 2 YARDS AND A"
137:23,"22 CARRIES, 2 YARDS AND A TOUCHDOWN."
137:24,TOUCHDOWN. AND IN EVERY PLAYOFF GAME HE
137:26,"AND IN EVERY PLAYOFF GAME HE BROKE A RUN FOR 30-YARDS PLUS,"
137:30,"BROKE A RUN FOR 30-YARDS PLUS, INCLUDING ONE FOR 34 YARDS"
137:32,INCLUDING ONE FOR 34 YARDS TONIGHT.
137:33,"TONIGHT. PHIL: HE TALKED TO US A LITTLE,"
137:36,"PHIL: HE TALKED TO US A LITTLE, SAYING HE'S LEARNED TO BE MORE"
137:37,SAYING HE'S LEARNED TO BE MORE PATIENT.
137:39,PATIENT. HE KNOWS THAT SOONER OR LATER
137:42,HE KNOWS THAT SOONER OR LATER HE'S GOING TO BUST ONE AND GET
137:44,HE'S GOING TO BUST ONE AND GET THOSE EXTRA YARDS.
137:54,THOSE EXTRA YARDS. JIM: THE TOUCHDOWN IS CONFIRMED.
137:56,JIM: THE TOUCHDOWN IS CONFIRMED. IT'S 22-10.
138:07,IT'S 22-10. PHIL: I THINK WE'VE SAID FOR A
138:08,PHIL: I THINK WE'VE SAID FOR A COUPLE OF WEEKS --
138:10,COUPLE OF WEEKS -- REFEREE: AFTER REVIEW OF THE
138:12,"REFEREE: AFTER REVIEW OF THE PLAY, THE RULING ON THE FIELD IS"
138:13,"PLAY, THE RULING ON THE FIELD IS CONFIRMED."
138:14,CONFIRMED. IT IS A TOUCHDOWN.
138:21,"IT IS A TOUCHDOWN. PHIL: JIM, WE'VE BEEN TALKING"
138:23,"PHIL: JIM, WE'VE BEEN TALKING ABOUT IT FOR WEEKS, EVEN DURING"
138:25,"ABOUT IT FOR WEEKS, EVEN DURING THE YEAR."
138:26,THE YEAR. YOU LOOK AT DENVER AND YOU SAY
138:29,YOU LOOK AT DENVER AND YOU SAY THIS TEAM CAN GO AND WIN THE
138:31,THIS TEAM CAN GO AND WIN THE SUPER BOWL ON ITS DEFENSE.
138:32,SUPER BOWL ON ITS DEFENSE. JIM: CAN I TELL YOU SOMETHING?
138:34,JIM: CAN I TELL YOU SOMETHING? WEEK ONE WE HAD DENVER HOSTING
138:36,WEEK ONE WE HAD DENVER HOSTING BALTIMORE IN OUR FRIDAY PRACTICE
138:37,BALTIMORE IN OUR FRIDAY PRACTICE MEETING.
138:38,MEETING. YOU LOOKED AT OUR GROUP AND
138:40,YOU LOOKED AT OUR GROUP AND SAID DENVER HAS A SUPER
138:42,SAID DENVER HAS A SUPER BOWL-WINNING DEFENSE.
138:43,BOWL-WINNING DEFENSE. YOU SAW IT BEFORE THE FIRST
138:44,YOU SAW IT BEFORE THE FIRST GAME.
138:45,GAME. TWO-POINT CONVERSION COMING UP.
138:50,TWO-POINT CONVERSION COMING UP. THE TRY FROM A COUPLE OUT FROM
138:51,THE TRY FROM A COUPLE OUT FROM THE GUN.
138:52,THE GUN. AND MANNING HITS THE PASS TO
138:55,AND MANNING HITS THE PASS TO FOWLER TO MAKE IT 24-10.
139:05,"FOWLER TO MAKE IT 24-10. PHIL: FOWLER, SAME THING WE JUST"
139:07,"PHIL: FOWLER, SAME THING WE JUST SAW TO THE OUTSIDE WHERE THEY"
139:09,SAW TO THE OUTSIDE WHERE THEY GOT THE HOLDING PEDGET AGAINST
139:11,GOT THE HOLDING PEDGET AGAINST JOSH NORMAN.
139:13,JOSH NORMAN. LITTLE STUTTER GO TO THE INSIDE.
139:17,LITTLE STUTTER GO TO THE INSIDE. BEATS ROMAN HARPER.
139:21,BEATS ROMAN HARPER. JIM: IT ALL STARTED WITH THE
139:23,"JIM: IT ALL STARTED WITH THE PLAY, THOUGH, BY VON MILLER,"
139:25,"PLAY, THOUGH, BY VON MILLER, WHEN HE KNOCKED IT OUT OF THE"
139:27,WHEN HE KNOCKED IT OUT OF THE HAND OF CAM NEWTON.
139:32,HAND OF CAM NEWTON. RECOVERED BY WARD.
139:37,RECOVERED BY WARD. AND THEN ANDERSON.
139:38,AND THEN ANDERSON. FIGHTING OFF THE LIKES OF
139:40,FIGHTING OFF THE LIKES OF KUECHLY AND DAVIS.
139:43,KUECHLY AND DAVIS. TO CROSS THE PLANE.
139:51,TO CROSS THE PLANE. PHIL: SEAN MCDERMOTT UPSET ABOUT
139:52,PHIL: SEAN MCDERMOTT UPSET ABOUT THAT TOUCHDOWN.
139:54,THAT TOUCHDOWN. JIM: THE MANNING FAMILY.
139:57,"JIM: THE MANNING FAMILY. ELI, COOPER IN THE FOREGROUND."
140:01,"ELI, COOPER IN THE FOREGROUND. OLIVEA, ARCHIE IN THE -- OLIVIA,"
140:07,"OLIVEA, ARCHIE IN THE -- OLIVIA, ARCHIE IN THE BACK."
140:09,ARCHIE IN THE BACK. PHIL: A LITTLE DAB WILL DO YOU.
140:13,PHIL: A LITTLE DAB WILL DO YOU. JIM: DIDN'T THINK IT WOULD BE
140:14,JIM: DIDN'T THINK IT WOULD BE COMING FROM THE DENVER BENCH.
140:18,COMING FROM THE DENVER BENCH. PHIL: TWO YEARS AGO THE DENVER
140:19,PHIL: TWO YEARS AGO THE DENVER TEAM WAS ALL ABOUT THE OFFENSE.
140:21,"TEAM WAS ALL ABOUT THE OFFENSE. TWO YEARS LATER, IT'S ALL ABOUT"
140:22,"TWO YEARS LATER, IT'S ALL ABOUT THE DEFENSE."
140:24,"THE DEFENSE. JIM: COMING UP, ""THE TOYOTA"
140:26,"JIM: COMING UP, ""THE TOYOTA POSTGAME SHOW"" WITH J.B., TONY,"
140:28,"POSTGAME SHOW"" WITH J.B., TONY, BART, BOOMER, COACH COWHER."
140:30,"BART, BOOMER, COACH COWHER. HIGHLIGHTS AND ANALYSIS AS WELL"
140:32,HIGHLIGHTS AND ANALYSIS AS WELL AS THE PRESENTATION OF THE
140:33,AS THE PRESENTATION OF THE LOMBARDI TROPHY AND WE'LL FIND
140:35,LOMBARDI TROPHY AND WE'LL FIND OUT WHO'S NAMED SUPER BOWL 50
140:37,OUT WHO'S NAMED SUPER BOWL 50 M.V.P.
140:38,"M.V.P. COMING UP ON ""THE TOYOTA"
140:39,"COMING UP ON ""THE TOYOTA POSTGAME SHOW."""
140:40,"POSTGAME SHOW."" HERE'S THE CBS EYEVISION 360 ON"
140:43,HERE'S THE CBS EYEVISION 360 ON THE TOUCHDOWN.
141:03,STEPS UP AWAY FROM WARE AND THE
141:06,STEPS UP AWAY FROM WARE AND THE BALL TIPPED AWAY.
141:09,BALL TIPPED AWAY. THAT DENVER DEFINITION IN FULL
141:11,THAT DENVER DEFINITION IN FULL LOCKDOWN MODE.
141:13,"LOCKDOWN MODE. AND PARTNER, I'M GOING TO GIVE"
141:15,"AND PARTNER, I'M GOING TO GIVE YOU A LITTLE MORE CREDIT."
141:17,YOU A LITTLE MORE CREDIT. YOU SAID AT THE A.F.C.
141:18,"YOU SAID AT THE A.F.C. CHAMPIONSHIP GAME, YOU SAID"
141:19,"CHAMPIONSHIP GAME, YOU SAID FIRST TEAM TO 20 WINS AND IT WAS"
141:26,FIRST TEAM TO 20 WINS AND IT WAS A 20-18 FINAL.
141:29,"A 20-18 FINAL. YOU SAID IT THEN AIR TONIGHT,"
141:31,"YOU SAID IT THEN AIR TONIGHT, YOU THOUGHT THE FIRST TEAM TO 24"
141:33,YOU THOUGHT THE FIRST TEAM TO 24 WOULD WIN AND 24 IS THE NUMBER
141:36,WOULD WIN AND 24 IS THE NUMBER RIGHT NOW FOR THE BRONCOS.
141:38,"RIGHT NOW FOR THE BRONCOS. PHIL: WELL, THANK YOU AFTER"
141:41,"PHIL: WELL, THANK YOU AFTER HALFTIME, I THOUGHT AFTER WHAT"
141:42,"HALFTIME, I THOUGHT AFTER WHAT WE SAW, YOU GET TO 24 BECAUSE OF"
141:45,"WE SAW, YOU GET TO 24 BECAUSE OF -- BECAUSE OF THE DEFENSIVE"
141:47,-- BECAUSE OF THE DEFENSIVE PLAYS.
141:48,PLAYS. JIM: JACKSON AND THEN WARE
141:50,JIM: JACKSON AND THEN WARE WRAPPING HIM UP AT THE 5!
141:56,"WRAPPING HIM UP AT THE 5! PHIL: WE TALK ABOUT VON MILLER,"
141:59,"PHIL: WE TALK ABOUT VON MILLER, DEMARCUS WARE BUT IT'S JUST THE"
142:01,"DEMARCUS WARE BUT IT'S JUST THE INSIDE PLAYERS, WE DIDN'T GIVE"
142:05,"INSIDE PLAYERS, WE DIDN'T GIVE THEM ENOUGH CREDIT TONIGHT."
142:07,"THEM ENOUGH CREDIT TONIGHT. 97, MALIK JACKSON."
142:09,"97, MALIK JACKSON. DEMARCUS WARE, EVERYBODY'S"
142:11,"DEMARCUS WARE, EVERYBODY'S CHASING CAM NEWTON."
142:14,CHASING CAM NEWTON. JIM: THAT'S THE SEVENTH TIME
142:15,JIM: THAT'S THE SEVENTH TIME THAT NEWTON HAS BEEN SACKED IN
142:17,THAT NEWTON HAS BEEN SACKED IN THIS GAME.
142:18,"THIS GAME. THE SECOND ONE BY WARE, FUTURE"
142:21,"THE SECOND ONE BY WARE, FUTURE HALL OF FAMER."
142:22,HALL OF FAMER. GETTING TO TASTE SOMETHING VERY
142:24,GETTING TO TASTE SOMETHING VERY SWEET LATE IN HIS CAREER.
142:27,SWEET LATE IN HIS CAREER. THIRD AND 24.
142:29,THIRD AND 24. IN THE END ZONE.
142:32,IN THE END ZONE. GETS AWAY FOR A MOMENT FROM
142:34,GETS AWAY FOR A MOMENT FROM MILLER AND NOW LOBS IT OUT OF
142:36,MILLER AND NOW LOBS IT OUT OF BOUNDS.
142:37,"BOUNDS. JUST NOTHING, NOTHING THERE AT"
142:38,"JUST NOTHING, NOTHING THERE AT ALL."
142:44,"ALL. PHIL: BOY, CAM NEWTON TOOK A"
142:47,"PHIL: BOY, CAM NEWTON TOOK A REALLY BIG HIT AT THE END BY"
142:49,REALLY BIG HIT AT THE END BY DEREK WOLFE.
142:50,DEREK WOLFE. I THINK IT'S EASY TO SAY THIS IS
142:52,I THINK IT'S EASY TO SAY THIS IS PROBABLY THE BIGGEST POUNDING
142:55,PROBABLY THE BIGGEST POUNDING AND PUNISHMENT HE'S TAKEN IN HIS
142:58,AND PUNISHMENT HE'S TAKEN IN HIS CAREER.
142:59,CAREER. JIM: AND HE'S ABSOLUTELY LIVID
143:02,JIM: AND HE'S ABSOLUTELY LIVID THAT THAT WAS NOT ROUGHING THE
143:03,THAT THAT WAS NOT ROUGHING THE PASSER.
143:04,PASSER. FAVRE I DON'T THINK IT WAS.
143:05,FAVRE I DON'T THINK IT WAS. HE WAS OUTSIDE THE POCKET.
143:07,HE WAS OUTSIDE THE POCKET. DEREK WOLFE HIT HIM WITH ONE
143:08,DEREK WOLFE HIT HIM WITH ONE STEP.
143:09,STEP. JIM: THEY'RE GOING TO PUNT HERE
143:12,JIM: THEY'RE GOING TO PUNT HERE WITH 2:08 TO GO AND FOURTH AND
143:15,WITH 2:08 TO GO AND FOURTH AND 24.
143:16,"24. PHIL: THEY'RE GOING TO PUNT, TRY"
143:18,"PHIL: THEY'RE GOING TO PUNT, TRY AND USE THEIR TIME-OUTS."
143:19,AND USE THEIR TIME-OUTS. JIM: THEY ONLY HAVE TWO.
143:21,JIM: THEY ONLY HAVE TWO. PHIL: YEAH.
143:23,PHIL: YEAH. TWO-MINUTE WARNING.
143:25,TWO-MINUTE WARNING. RON RIVERA SAYS THIS GIVES ME A
143:28,RON RIVERA SAYS THIS GIVES ME A BETTER CHANCE THAN THINKING
143:29,BETTER CHANCE THAN THINKING WE'RE GOING TO GET IT ON FOURTH
143:30,WE'RE GOING TO GET IT ON FOURTH AND 24.
143:32,AND 24. JIM: THERE'S NO ONE BACK FOR
143:35,JIM: THERE'S NO ONE BACK FOR DENVER AND IT'S TOUGHED DOWN AT
143:37,DENVER AND IT'S TOUGHED DOWN AT ABOUT THE 35-YARD LINE BY KURT
143:39,ABOUT THE 35-YARD LINE BY KURT COLEMAN.
143:40,COLEMAN. SO JUST 1:57 TO GO.
143:42,SO JUST 1:57 TO GO. WE'VE REACHED THE TWO-MINUTE
143:44,WE'VE REACHED THE TWO-MINUTE WARNING.
143:45,"WARNING. FAVRE BY LETTING IT BOUNCE, IT"
143:47,"FAVRE BY LETTING IT BOUNCE, IT ATE UP MORE TIME."
143:49,ATE UP MORE TIME. GOT IT INSIDE THE TWO MINUTES.
143:56,"JIM: THE LOMBARDI TROPHY, SOON"
143:59,"JIM: THE LOMBARDI TROPHY, SOON TO BE PRESENTED."
144:02,TO BE PRESENTED. YOU SEE JOE NAMATH IN THE
144:05,YOU SEE JOE NAMATH IN THE BACKGROUND.
144:06,BACKGROUND. TERRELL DAVIS AND SOME OF THESE
144:07,TERRELL DAVIS AND SOME OF THESE LEGENDS THAT ARE GOING TO BE A
144:09,LEGENDS THAT ARE GOING TO BE A PART OF THAT PRESENTATION.
144:12,PART OF THAT PRESENTATION. LYNN SWANN.
144:13,LYNN SWANN. 1:357 TO GO.
144:14,1:357 TO GO. THE PANTHERS CAN ONLY STOP IT
144:17,THE PANTHERS CAN ONLY STOP IT TWICE.
144:18,TWICE. ANDERSON FALLS AT THE LINE OF
144:19,ANDERSON FALLS AT THE LINE OF SCRIMMAGE.
144:20,SCRIMMAGE. SO IS THIS IT?
144:21,SO IS THIS IT? IS THIS IT FOR PATE SEASON
144:23,IS THIS IT FOR PATE SEASON PHIL: I DID THIS BEFORE AND I
144:27,PHIL: I DID THIS BEFORE AND I WAS WRONG.
144:28,WAS WRONG. JIM: IT'S GOT TO BE.
144:29,JIM: IT'S GOT TO BE. PHIL: IT'S GOT TO BE.
144:31,PHIL: IT'S GOT TO BE. HOW COULD YOU HAVE IT END ANY
144:34,HOW COULD YOU HAVE IT END ANY BETTER THAN THIS IF YOU'RE
144:35,BETTER THAN THIS IF YOU'RE PEYTON MANNING?
144:36,PEYTON MANNING? TO FIGHT THROUGH A COMPLETE
144:38,TO FIGHT THROUGH A COMPLETE CHANGE OF PHILOSOPHY FOR THE
144:39,CHANGE OF PHILOSOPHY FOR THE FOOTBALL TEAM ON THE OFFENSIVE
144:41,"FOOTBALL TEAM ON THE OFFENSIVE SIDE, TO GO THROUGH THAT INJURY,"
144:43,"SIDE, TO GO THROUGH THAT INJURY, GET BACK IN THERE, WHICH ALMOST"
144:46,"GET BACK IN THERE, WHICH ALMOST A MIRACLE ITSELF IN THE 17TH"
144:47,A MIRACLE ITSELF IN THE 17TH GAME OF THE YEAR AND FINISHES IT
144:49,GAME OF THE YEAR AND FINISHES IT OFF.
144:50,OFF. JIM: THERE'S ONLY BEEN ONE HALL
144:52,JIM: THERE'S ONLY BEEN ONE HALL OF FAME QUARTERBACK.
144:54,OF FAME QUARTERBACK. ONE EVENTUAL HALL OF FAME
144:55,ONE EVENTUAL HALL OF FAME QUARTERBACK WHOEVER RETIRED
144:57,QUARTERBACK WHOEVER RETIRED AFTER WINNING THE SUPER BOWL AND
144:58,AFTER WINNING THE SUPER BOWL AND THAT'S JOHN ELWAY.
145:00,THAT'S JOHN ELWAY. BEFORE PEYTON TOOK THE FIELD
145:02,"BEFORE PEYTON TOOK THE FIELD TODAY, JOHN WAS THE OLDEST TO"
145:04,"TODAY, JOHN WAS THE OLDEST TO EVER PLAY IN THIS GAME."
145:06,EVER PLAY IN THIS GAME. PEYTON SOON TO JOIN HIS BROTHER
145:08,PEYTON SOON TO JOIN HIS BROTHER WITH TWO SUPER BOWL TITLES.
145:09,WITH TWO SUPER BOWL TITLES. FAVRE THERE YOU GO.
145:11,"FAVRE THERE YOU GO. JOHN ELWAY, TWO YEARS AGO AFTER"
145:14,"JOHN ELWAY, TWO YEARS AGO AFTER THEY LOSE THE SUPER BOWL, STARTS"
145:16,"THEY LOSE THE SUPER BOWL, STARTS MAKING THE TRANSITION INTO THIS"
145:19,MAKING THE TRANSITION INTO THIS TEAM WE SEE RIGHT NOW.
145:22,TEAM WE SEE RIGHT NOW. JIM: LAST TIME-OUT CALLED BY
145:24,JIM: LAST TIME-OUT CALLED BY CAROLINA.
145:25,CAROLINA. PEYTON TOLD US I'M STILL A
145:26,PEYTON TOLD US I'M STILL A MEMBER OF THE BAND.
145:28,MEMBER OF THE BAND. I'M NOT THE LEAD SINGER ALL THE
145:30,I'M NOT THE LEAD SINGER ALL THE TIME BUT I CAN STILL SING A FEW
145:32,TIME BUT I CAN STILL SING A FEW SOLOS.
145:33,SOLOS. FAVRE THAT WAS A GOOD ANALOGY.
145:36,"FAVRE THAT WAS A GOOD ANALOGY. JIM: COMING UP, THE ""THE TOYOTA"
145:41,"JIM: COMING UP, THE ""THE TOYOTA POSTGAME SHOW."""
145:43,"POSTGAME SHOW."" J.B., TONY, BART, BOMBER --"
145:49,"J.B., TONY, BART, BOMBER -- BOOMER AND COACH COWHER."
145:52,BOOMER AND COACH COWHER. I'M GOING TO HAVE A HECK OF A
145:53,I'M GOING TO HAVE A HECK OF A TIME TRYING TO MAKE IT IN TIME
145:55,TIME TRYING TO MAKE IT IN TIME FOR THE M.V.P. PRESENTATION.
145:57,FOR THE M.V.P. PRESENTATION. BUT YOU MADE IT FOR THE M.V.P.
146:01,BUT YOU MADE IT FOR THE M.V.P. PRESENTATION.
146:03,PRESENTATION. PHIL: CONGRATULATIONS ON YOUR
146:05,PHIL: CONGRATULATIONS ON YOUR NEW SON.
146:06,NEW SON. JIM: WHAT A WEEK.
146:09,JIM: WHAT A WEEK. SUPER BOWL WEEK STARTS WITH THE
146:10,SUPER BOWL WEEK STARTS WITH THE BIRTH OF MY SON JAMISON FEBRUARY
146:12,BIRTH OF MY SON JAMISON FEBRUARY 1.
146:13,1. ANDERSON.
146:14,"ANDERSON. THANK YOU FOR THAT, PHIL."
146:17,"THANK YOU FOR THAT, PHIL. TWO YARDS SHY OF A FIRST."
146:22,TWO YARDS SHY OF A FIRST. THEY'LL RUN IT DOWN TO ABOUT A
146:24,THEY'LL RUN IT DOWN TO ABOUT A MINUTE LEFT.
146:26,"MINUTE LEFT. CAM NEWTON, NEVER SEEN A DEFENSE"
146:29,"CAM NEWTON, NEVER SEEN A DEFENSE LIKE THAT BEFORE."
146:31,LIKE THAT BEFORE. PHIL: THAT'S RIGHT.
146:33,PHIL: THAT'S RIGHT. I THINK THEY KNEW COMING INTO
146:34,"I THINK THEY KNEW COMING INTO THIS GAME, KIND OF TALKED ABOUT"
146:37,"THIS GAME, KIND OF TALKED ABOUT IT."
146:38,"IT. YOU CAN WATCH ON TV, YOU CAN"
146:40,"YOU CAN WATCH ON TV, YOU CAN STUDY ALL THOSE TAPES AND"
146:41,STUDY ALL THOSE TAPES AND EVERYTHING BUT YOU DON'T
146:42,EVERYTHING BUT YOU DON'T UNDERSTAND THE SPEED OF THIS
146:44,UNDERSTAND THE SPEED OF THIS DENVER DEFENSE UNTIL YOU SEE IT
146:46,DENVER DEFENSE UNTIL YOU SEE IT IN PERSON.
146:47,IN PERSON. CAM NEWTON AND THE CAROLINA
146:49,"CAM NEWTON AND THE CAROLINA OFFENSE, THEY FOUND OUT."
146:52,"OFFENSE, THEY FOUND OUT. IT'S FASTER THAN IT LOOKS ON TV."
146:56,IT'S FASTER THAN IT LOOKS ON TV. JIM: AND TIME-OUT JUST BEFORE
147:00,JIM: AND TIME-OUT JUST BEFORE THE PLAY CLOCK RAN OUT.
147:02,THE PLAY CLOCK RAN OUT. AND OFF THE FIELD HE WALKS.
147:05,AND OFF THE FIELD HE WALKS. YOU HAVE TO THINK ONE LAST TIME.
147:08,YOU HAVE TO THINK ONE LAST TIME. JOSH NORMAN VERY OPENLY TALKED
147:10,JOSH NORMAN VERY OPENLY TALKED ABOUT HIS ADMIRATION.
147:13,ABOUT HIS ADMIRATION. HIS FAVORITE TEAM GROWING UP WAS
147:16,HIS FAVORITE TEAM GROWING UP WAS THE COLTS.
147:17,THE COLTS. HIS FAVORITES PLAYER WAS BOB
147:19,HIS FAVORITES PLAYER WAS BOB SANDERS.
147:20,SANDERS. SECOND FAVORITE PLAYER WAS
147:24,SECOND FAVORITE PLAYER WAS PEYTON.
147:24,PEYTON.  CONGRATULATIONS.
147:29," CONGRATULATIONS. PHIL: YOU KNOW, YOU TALK ABOUT"
147:32,"PHIL: YOU KNOW, YOU TALK ABOUT PEYTON MANNING."
147:33,PEYTON MANNING. WE DID ASK HIM ABOUT HOW DO YOU
147:34,WE DID ASK HIM ABOUT HOW DO YOU WANT TO BE REMEMBERED?
147:38,WANT TO BE REMEMBERED? I THOUGHT HIS ANSWER WAS JUST
147:40,I THOUGHT HIS ANSWER WAS JUST PERFECT.
147:41,PERFECT. HE SAID I WANT TO BE REMEMBERED
147:42,HE SAID I WANT TO BE REMEMBERED AS BEING A GOOD TEAMMATE.
147:44,AS BEING A GOOD TEAMMATE. RESPECTED BY ALL THE COACHES AND
147:45,RESPECTED BY ALL THE COACHES AND MY PEERS.
147:47,MY PEERS. I WANT EVERYBODY TO KNOW I LOVE
147:49,I WANT EVERYBODY TO KNOW I LOVE THE GAME OF FOOTBALL.
147:50,THE GAME OF FOOTBALL. JIM: HE SAID THAT AND HE WAS
147:52,JIM: HE SAID THAT AND HE WAS CHOKING BACK TEARS WHEN HE SAID
147:55,CHOKING BACK TEARS WHEN HE SAID THAT.
147:56,THAT. PHIL: IT WAS.
147:57,PHIL: IT WAS. JIM: THAT WAS HIS LAST POINT OF
147:58,JIM: THAT WAS HIS LAST POINT OF EMPHASIS.
147:59,EMPHASIS. I JUST WANT EVERYONE TO KNOW HOW
148:00,I JUST WANT EVERYONE TO KNOW HOW MUCH I LOVED FOOTBALL.
148:03,MUCH I LOVED FOOTBALL. PHIL: I THINK THAT'S PRETTY
148:05,PHIL: I THINK THAT'S PRETTY EVIDENT IN THE PLAY.
148:06,EVIDENT IN THE PLAY. JIM: SO CAROLINA GETS IT BACK
148:09,"JIM: SO CAROLINA GETS IT BACK WITHOUT A TIME-OUT TO PLAY WITH,"
148:11,"WITHOUT A TIME-OUT TO PLAY WITH, 54 SECONDS TO GO."
148:15,"54 SECONDS TO GO. IT REALLY IS AN AMAZING STORY,"
