time,transcript
54:09,AND HE'S WRITTEN MOST OF IT.
54:13,24 SECONDS.
54:16,FROM THE 39 NOW.
54:22,WILSON.
54:24,GETTING AWAY.
54:26,AND WILSON IS OUT OF BOUNDS AT
54:28,THE 45-YARD LINE.
54:29,SO NOW YOU HAVE 17 SECONDS.
54:31,HAUSCHKA IS THEIR FIELD-GOAL
54:33,KICKER.
54:34,"GOOD RANGE, BUT HAUSCHKA DID"
54:35,MISS THREE FIELD GOALS IN THIS
54:37,STADIUM AGAINST ARIZONA IN
54:39,DECEMBER.
54:40," JAMIE COLLINS, ONE OF THE"
54:41,MOST ATHLETIC DEFENDERS THE
54:43,"PATRIOTS HAVE, COULD NOT GET A"
54:44,HAND ON RUSSELL WILSON.
54:46,"AND THE SAD PART ABOUT IT IS,"
54:47,ALL THE PATRIOTS HAVE BEEN
54:49,"TALKING ABOUT THIS WEEK, IN THE"
54:50,FINAL 2 MINUTES OF THE HALF OR
54:52,"THE GAME, OR IN BIG MOMENTS,"
54:54,"BELIEVE ME, RUSSELL WILSON'S"
54:55,GONNA PULL THE BALL DOWN AND
54:57,"RUN WITH IT, AND THEY STILL LET"
54:58,HIM GET OUT.
54:59, 17 SECONDS.
55:00,THEY NEED ABOUT 10 YARDS OR SO
55:02,AND EITHER A TIME-OUT OR OUT OF
55:04,BOUNDS.
55:05,WILSON.
55:07,ROLLING AWAY.
55:08,AND THEN HE HAS TO THROW IT
55:09,AWAY.
55:09,SO NOW YOU GET DOWN TO THE MATH.
55:11,YOU GOT 11 SECONDS.
55:13,YOU CAN STILL USE ALL OF THE
55:15,FIELD BECAUSE YOU HAVE THE
55:16,TIME-OUTS.
55:17,"HAUSCHKA'S HAD A GOOD YEAR, BUT"
55:18,"HAUSCHKA, AS I SAID -- WE DID A"
55:20,SUNDAY-NIGHT GAME HERE IN
55:21,"DECEMBER, AND HE MISSED THREE"
55:23,FIELD GOALS.
55:25, AND ONLY MISSED SIX ALL YEAR.
55:29,"YOU JUST WONDER -- GOLF, RIGHT?"
55:30,"THERE'S A FEW HOLES, YOU STAND"
55:32,"THERE ON THE TEE, AND YOU GO,"
55:33,"""I'M NOT FEELING TOO GOOD ABOUT"
55:34,"THIS ONE."""
55:35,WONDER IF IT HAPPENS TO
55:36,"FIELD-GOAL KICKERS, TOO."
55:37, HAPPENED RIGHT HERE TO
55:38,TIGER WOODS ON THURSDAY AND
55:39,"FRIDAY, DIDN'T IT?"
55:40, SURE DID.
55:43, SECOND AND 10 NOW.
55:48,WILSON.
55:49,THROWING.
55:50,AND THAT WILL BE CAUGHT.
55:51,AND THAT WILL SET THEM UP FOR A
55:53,FIELD GOAL.
55:53,BUT A FLAG HERE.
55:54,RICARDO LOCKETTE MAKES THE
55:56,CATCH.
55:58,BUT IT'S THE FIRST TIME WE'VE
55:59,HAD A FLAG IN THE SECONDARY.
56:04,IF IT'S HOLDING AGAINST THE
56:06,"DEFENSE, THEY'LL DECLINE THAT,"
56:09,PUT THEM INTO FIELD-GOAL RANGE.
56:11,6 SECONDS.
56:12,YOU HAD --
56:13," PERSONAL FOUL, FACE MASK."
56:15,"DEFENSE, NUMBER 25."
56:18,THAT PENALTY WILL BE ADDED ONTO
56:19,"THE END OF THE RUN, HALF THE"
56:21,DISTANCE TO THE GOAL.
56:22,AUTOMATIC FIRST DOWN.
56:23, SO THAT'S AT THE END OF THE
56:24,RUN.
56:25,IT GETS TACKED ON.
56:26,"SO, IF YOU'RE THE SEAHAWKS, DO"
56:28,YOU DARE?
56:29,"I MEAN, YOU HAVE 6 SECONDS."
56:30,I DON'T THINK YOU CAN AFFORD IT.
56:33,"WHAT DO YOU THINK, PARTNER?"
56:34,TO GO FOR IT?
56:35, I THINK YOU WANT TO MAKE SURE
56:37,YOU GET THESE 3 POINTS OUT
56:38,OF HERE.
56:39,"BUT IT'S INTERESTING, AL, THAT"
56:40,YOU'VE GOT -- WE TALKED ABOUT
56:42,THESE RECEIVERS.
56:43,IT HAS BEEN BASICALLY THE
56:45,"BACKUPS, RICARDO LOCKETTE AND"
56:46,"CHRIS MATTHEWS, WHO HAVE MADE"
56:48,THE PLAYS HERE IN THE FIRST
56:50,HALF.
56:50, SO THE FIELD-GOAL UNIT CAME
56:52,OUT.
56:52,NOW THE OFFENSE COMES OUT.
56:54,NOW THEY CALL A TIME-OUT.
56:55,"SO, I MEAN, IF YOU THINK ABOUT"
56:58,IT -- TO RUN A PLAY IN 6
57:01,SECONDS?
57:03,AND THEN YOU RUN THE RISK OF
57:05,NOTHING LEFT ON THE CLOCK.
57:06,AND YOU ARE GOING TO GET THE
57:08,BALL -- SEATTLE WILL -- TO START
57:10,THE SECOND HALF.
57:11," WELL, AND I'LL TELL YOU THIS,"
57:13,AS WELL -- THE PATRIOTS AREN'T A
57:15,BUNCH OF DUMMIES.
57:16,SO YOU'RE OVER THERE WITH 6
57:17,SECONDS.
57:18,THEY KNOW WHAT YOU GOT TO DO.
57:19,YOU EITHER GOT TO THROW A
57:20,SLANT -- YOU GOT TO THROW
57:21,SOMETHING WHERE YOU CATCH IT AND
57:22,THROW IT.
57:23,SO NOW DO YOU WANT TO TAKE A
57:24,CHANCE AGAINST BILL BELICHICK
57:26,"AND MATT PATRICIA'S DEFENSE, OF"
57:28,SORT OF TIPPING YOUR HAND AS TO
57:29,WHAT YOU'RE GOING TO DO IN THIS
57:31,SITUATION?
57:34,THEY'RE GONNA TRY IT.
57:36, VERY RISKY.
57:37,VERY FASCINATING.
57:39," OBVIOUSLY, YOU CAN'T TAKE A"
57:41,SACK.
57:42,CAN'T SCRAMBLE AROUND.
57:43,IT'S GOT TO BE A CATCH AND
57:44,"THROW, AND I'M GONNA GUESS"
57:46,"RUSSELL WILSON'S BEEN TOLD,"
57:47,"""UNLESS IT IS PERFECT, THROW IT"
57:51,"AWAY."""
57:52, THIS IS LIKE THE NBA --
57:53,CATCH-AND-SHOOT TIME.
57:54,"GET IT, AND GET RID OF IT."
57:59,SO PETE CARROLL GOING AGAINST
58:02,"THE GRAIN, ALL THINGS"
58:04,CONSIDERED.
58:05,6 SECONDS.
58:06,THAT'S THE KEY HERE.
58:08,WILSON.
58:10,LINING UP IN THE SHOTGUN.
58:12,AND NOW NEW ENGLAND IS GOING TO
58:13,TAKE A TIME-OUT.
58:14," SECOND CHARGED TIME-OUT,"
58:15,NEW ENGLAND.
58:17, SO THEY TOOK A LOOK AT THAT
58:19,SET.
58:20,AND NOW WILSON WILL COME OVER
58:22,AND DISCUSS THINGS WITH THE GUYS
58:25,ON THE SIDELINE.
58:26,LITTLE RECAP OF THE GAME.
58:28,JEREMY LANE WITH THAT BIG
58:30,INTERCEPTION TO STYMIE THE
58:32,"DRIVE, BUT THEN HE GOT HURT."
58:34,"CHRIS MATTHEWS, WHO DIDN'T CATCH"
58:36,"A PASS ALL SEASON, A 44-YARD"
58:37,"RECEPTION, SETTING UP A LYNCH"
58:39,SCORE.
58:40,THEN GRONKOWSKI BEATS
58:41,"K.J. WRIGHT, HAULS IT IN FROM"
58:44,BRADY.
58:45,AND WE GET TO 14-7 IN THAT
58:48,MANNER.
58:49," YOU KNOW, IF YOU ARE GOING TO"
58:51,"TAKE A SHOT HERE, YOU WOULD"
58:54,THINK MAYBE CHRIS MATTHEWS.
58:56,"HERE'S A GUY THAT'S 6'5"", 218"
58:58,"POUNDS, RED-ZONE THREAT."
59:01,"THROW IT UP, GIVE HIM A CHANCE"
59:03,GOING AGAINST ONE OF THESE
59:04,SMALLER CORNERS.
59:06, WE'LL SEE.
59:06,YOU GOT LOCKETTE AND KEARSE
59:07,GOING TO THE RIGHT.
59:09, THERE'S MATTHEWS AT THE
59:11,BOTTOM.
59:12, MATTHEWS OUTSIDE.
59:13,BALDWIN IN THE SLOT.
59:14,HE'S GOT TO GET RID OF IT IN A
59:16,HURRY.
59:18,AND HE DOES.
59:19,AND IT'S CAUGHT!
59:21,TOUCHDOWN!
59:22,CHRIS MATTHEWS.
59:24,HOW CRAZY.
59:34,ANOTHER ONE OF THE SEATTLE FREE
59:36,AGENTS.
59:37,YOU DON'T EVEN HEAR ABOUT HIM
59:38,UNTIL HE RECOVERS THE ONSIDE
59:39,KICK AGAINST GREEN BAY.
59:41,"TONIGHT, A 44-YARD RECEPTION,"
59:43,AND HERE A TOUCHDOWN RECEPTION.
59:46,WHAT A GUTSY CALL.
59:48," YEAH, AND YOU GO, OKAY,"
59:49,CHRIS MATTHEWS IS THE FOURTH
59:51,"RECEIVER, AND LOGAN RYAN IS YOUR"
59:53,FOURTH CORNER.
59:55,BUT THE SIZE DIFFERENTIAL ALONE
59:57,AT THAT MOMENT SAID MAYBE
59:58,CHRIS MATTHEWS SHOULD BE THE
60:00,NUMBER-ONE GUY THAT WE COVER
60:02,HERE.
60:03,WHAT A GREAT CALL THERE BY
60:04,PETE CARROLL.
60:10, EXTRA POINT IS GOOD.
60:13,"SO INSTEAD OF IT BEING 14-10,"
60:16,"OR 14-7, EACH TEAM WITH A"
60:19,TOUCHDOWN IN THE FINAL 2:14.
60:24,AND WE'RE KNOTTED AT 14.
60:27, ALL RUSSELL WILSON HAD TIME
60:29,TO DO WAS CATCH IT AND THROW
60:31,IT.
60:32,I'M NOT SO SURE THAT IF HE HAD
60:33,TRIED TO THROW A FADE INTO THE
60:35,BACK OF THE END ZONE THAT THE
60:36,CLOCK WOULDN'T HAVE EXPIRED.
60:39,"INSTEAD, WHAT DO THEY DO?"
60:41,"THEY THROW A BULLET,"
60:42,"BACK-SHOULDER PLAY, AS"
60:43,LOGAN RYAN BACKED INTO THE
60:45,END ZONE.
60:46,"AND TOM BRADY, THE WRY SMILE."
60:51,"WELL, IT IS WHAT WE THOUGHT IT"
60:54,MIGHT BE.
60:55,ONE OF THESE KIND OF GAMES.
60:58,"TWO GREAT COACHES, GUTSY CALLS."
61:01,WOW.
61:02," BOTH OF THESE TEAMS, THEY"
61:03,"HAVE THEIR SUPERSTARS, BUT THEY"
61:05,JUST ADD THESE GUYS.
61:06,THEY COME OUT OF NOWHERE.
61:07,YOU DON'T HEAR VERY MUCH ABOUT
61:09,THEM.
61:09,NEW ENGLAND'S DONE THIS FOR
61:11,"YEARS, AND SEATTLE WITH"
61:12,PETE CARROLL AND THEIR GREAT
61:14,"G.M., JOHN SCHNEIDER, PEOPLE"
61:15,"SAY, ""HOW CAN YOU DRAFT"
61:17,RUSSELL WILSON IN THE THIRD
61:18,"ROUND?"""
61:19,WE KNOW HOW THAT TURNED OUT.
61:20,PICKS UP GUYS LIKE
61:21,CHRIS MATTHEWS.
61:22,WHAT A DIFFERENCE IT MAKES.
61:24," YEAH, AND THEY HAVE SPECIFIC"
61:26,"ROLES, RIGHT?"
61:27,"CHRIS MATTHEWS, ONE OF THOSE"
61:28,"GUYS, A BIG RECEIVER."
61:30,"""I BET YOU HE'D BE GOOD DOWN IN"
61:31,THE RED ZONE.
61:32,LET'S SEE IF HE CAN MAKE A
61:34,"PLAY."""
61:34,LOOK WHAT HAPPENED.
61:43, AND A BOUNCING BALL WILL BE
61:45,FIELDED AT THE 31-YARD LINE.
61:47,AND THAT'S DEVELIN WHO TAKES A
61:50,KNEE.
61:53,AND THAT WILL TAKE US TO
61:55,"HALFTIME, WITH A LOT COMING UP"
61:58,AT THE HALF.
62:00,SEATTLE'S GOING TO GET THE
62:01,SECOND-HALF KICKOFF.
62:04,WHAT A DRIVE THERE.
62:05,"80 YARDS, FIVE PLAYS."
62:07,"THEY RAN IT TWICE, THREW IT"
62:09,THREE TIMES.
62:10,IT TOOK 29 SECONDS FOR THE
62:13,SEAHAWKS.
62:14,ANOTHER LOOK AT THE TOUCHDOWN
62:16,HERE.
62:16," JUST A BULLET THROW, BACK"
62:18,SHOULDER.
62:19,KNEW EXACTLY WHAT HE WANTED TO
62:20,DO WITH IT -- GET IT UP HIGH TO
62:22,"THE 6'5"" CHRIS MATTHEWS."
62:24,NO CHANCE FOR LOGAN RYAN.
62:26," RIGHT, SO LET'S SEE WHAT"
62:28,HAPPENS.
62:28, THERE HE WAS.
62:29,"GREAT FIRST HALF, THOUGH."
62:30, GOSTKOWSKI'S KICKOFF GOES
62:32,THROUGH THE END ZONE.
62:33,SEATTLE WILL TAKE OVER AT THE
62:35,20
62:35,AND WE GO TO MICHELE.
62:36, I JUST SPOKE WITH
62:37,"PETE CARROLL, WHO SAID, AFTER"
62:39,"THE INJURY TO JEREMY LANE, THEY"
62:40,WILL NOT MAKE ADJUSTMENTS IN
62:41,THAT SECONDARY.
62:42,HE'S HAPPY WITH THE PLAYERS
62:43,THEY'VE GOT.
62:44,"HE JUST SAID, ""WE GOT TO GO BEAT"
62:46,THE...OUT OF SOME OTHER PLAYERS
62:47,"AND DO WHAT WE CAME HERE TO DO."""
62:48,"AS FOR BILL BELICHICK, HE SAID,"
62:50,"""THIS GAME IS NO MYSTERY."
62:52,IT'S A PLAYERS' GAME.
62:53,WHICHEVER PLAYERS PLAY BEST IN
62:55,THE SECOND HALF WILL BE
62:56,"CHAMPIONS, AND THAT'S THE WAY IT"
62:58,"SHOULD BE."""
62:59," THANK YOU, MICHELE."
63:01,GREAT CHESS MATCH.
63:03,TWO GUYS WHO HAVE ONLY FACED
63:04,EACH OTHER TWICE BEFORE.
63:05,"BELIEVE IT OR NOT, THESE TWO"
63:06,GUYS FACED EACH OTHER IN 1994.
63:09,"BELICHICK, THE HEAD COACH OF"
63:10,CLEVELAND.
63:11,PETE CARROLL IN HIS ONE YEAR
63:13,WITH THE NEW YORK JETS.
63:16,AND OFF WE GO IN THE SECOND
63:17,HALF.
63:18,STARTING WITH LYNCH.
63:20,THEY'VE DONE A GOOD JOB BOTTLING
63:21,HIM UP TONIGHT.
63:22,HE GOES TO THE 23-YARD LINE.
63:24,HIS 13th CARRY BUT ONLY FOR 48
63:25,YARDS.
63:26,"THE BUZZ -- BRADY, HIS NUMBERS."
63:28,11 CAREER SUPER BOWL T.D.
63:30,"PASSES, INCLUDING TWO IN THE"
63:33,FIRST HALF.
63:34,RUSSELL WILSON.
63:34,TOOK HIM A LONG TIME TO GET
63:36,STARTED.
63:36,DIDN'T HAVE A COMPLETION UNTIL
63:38,THERE WERE ABOUT 5 1/2 MINUTES
63:39,LEFT IN THE HALF.
63:40,THREW THAT T.D. PASS AT THE END.
63:42,CHRIS MATTHEWS DIDN'T MAKE A
63:43,SINGLE CATCH THIS YEAR OR IN HIS
63:45,CAREER.
63:46,FOURTH PLAYER TO MAKE HIS FIRST
63:48,CATCH EVER IN THE SUPER BOWL.
63:50,THIRD SUPER BOWL GAME OF THE 49
63:53,TIED AT THE HALF.
63:56,LYNCH IN THE BACKFIELD.
63:57,GIVE IT TO HIM.
63:58,MARSHAWN LYNCH OFF AND RUNNING.
64:00,HIS BIGGEST CARRY OF THE NIGHT.
64:02,HIS BIGGEST GAIN.
64:04,OUT TO THE 38-YARD LINE FOR A
64:06,FIRST DOWN.
64:06,CARROLL HAPPY ABOUT THAT.
64:08, YOU GOT TO BE CAREFUL.
64:09,YOU'RE TRYING TO STEP UP HERE
64:11,"AND COME AROUND HERE, AND YOU"
64:12,JUST CREATE A LANE.
64:13,IF YOU GET THE FIRST LINEBACKER
64:15,"BLOCKED, WHICH J.R. SWEEZY DOES,"
64:17,NOW YOU GET THAT BIG GUY IN THE
64:19,"SECONDARY, AND LOOK OUT."
64:22,THE PATRIOTS KNEW THAT TO START
64:23,"THIS SECOND HALF, THE SEAHAWKS"
64:25,ARE A TEAM THAT WANT TO COME OUT
64:27,AND POUND THE FOOTBALL.
64:28,SO FAR THAT'S EXACTLY WHAT'S
64:30,HAPPENING.
64:30, AS THEY DID AGAINST
64:31,GREEN BAY.
64:32,NOW THEY RUN PLAY-ACTION.
64:33,WILSON GOING DEEP.
64:35,AND IT'S CAUGHT AGAIN!
64:36,CHRIS MATTHEWS!
64:39,CAN YOU BELIEVE WHAT'S GOING ON?
64:40,THIS IS A GUY WORKING IN A
64:42,FOOT LOCKER STORE WHEN THE
64:43,"SEAHAWKS CALLED HIM, SAID, ""COME"
64:45,"ON AND TRY OUT."""
64:46,"HE HAD TO TELL HIS BOSS, ""LET ME"
64:47,GET OUT OF WORK EARLY.
64:49,"I HAVE TO FLY UP TO SEATTLE."""
64:50, I'LL SAY ONE THING FOR
64:51,CHRIS MATTHEWS -- HE KNOWS HOW
64:53,TO SUBTLY WORK IT.
64:55,A LITTLE NUDGE IN THE BACK RIGHT
64:57,"THERE AGAINST KYLE ARRINGTON,"
64:59,BUT ENOUGH FOR HIM -- JUST A
65:01,LITTLE -- GOT ARRINGTON GOING
65:03,FORWARD.
65:03,AND HIS SIZE IS THE DIFFERENCE.
65:06,LOOK AT THE HEIGHT THAT
65:07,RUSSELL WILSON PUTS ON THAT
65:08,BALL.
65:09,PERFECT.
65:09,WE SAW HIM MAKE SO MANY THROWS
65:11,LIKE THAT IN PRACTICE.
65:12, FROM THE 17.
65:14,NOW IT'S LYNCH.
65:15,TYPICAL LYNCH RIGHT HERE.
65:17,MOVING THE PILE FORWARD.
65:20,TAKING IT TO THE 10-YARD LINE.
65:22," AL, THIS IS WHAT I LOVE"
65:24,ABOUT SEATTLE'S OFFENSIVE LINE.
65:26,THEY LOVE MARSHAWN LYNCH.
65:28,"AND AT THE END OF PLAYS, SO MANY"
65:30,TIMES YOU'LL SEE THE OFFENSIVE
65:32,LINEMEN COME DOWN THE FIELD AND
65:34,SORT OF GET ON HIS BACK AND
65:36,"START TO PUSH HIM, ALMOST LIKE A"
65:38,"RUGBY SCRUM OF SOME KIND, AND"
65:40,JUST PUSH HIM RIGHT DOWN THE
65:42,FIELD.
65:42,"BUT IF THAT GUY GETS GOING,"
65:44,EVERYTHING STARTS TO WORK --
65:45,"THE READ OPTION, THE BOOTLEG"
65:47,"GAME, ALL THAT STARTS TO WORK"
65:48,FOR THIS OFFENSE.
65:49," LYNCH OUT, TURBIN IN."
65:52,BALDWIN IN MOTION.
65:53,FAKE IT TO HIM.
65:55,GIVE IT TO TURBIN.
65:56,AND HE'LL GET WRESTLED DOWN A
65:58,YARD SHORT OF THE FIRST DOWN.
65:59,SPOT THE BALL AT THE 8-YARD
66:02,LINE.
66:03,THIRD AND 1.
66:04, I'LL TELL YOU WHO'S HAVING A
66:05,REALLY NICE GAME SO FAR IS
66:07,J.R. SWEEZY.
66:07,WE HAVE SEEN HIM RIGHT ON SOME
66:09,BIG BLOCKS.
66:10,HE'S HAD TO TAKE ON
66:12,VINCE WILFORK MOST OF THE NIGHT.
66:14,A VERY SOLID RUN BLOCKER ALL
66:16,SEASON LONG.
66:17,AND THIS FORMER DEFENSIVE
66:19,LINEMAN IS COMING OUT HERE A
66:20,LITTLE ANGRY TO START THIS
66:22,SECOND HALF.
66:28, GOT A STACK AT THE BOTTOM OF
66:29,"THE SCREEN, INCLUDING MATTHEWS"
66:31,THERE.
66:33,YOU GOT LYNCH BACK IN THE GAME.
66:35,IT'S THIRD DOWN AND 1.
66:38,AND LYNCH IS GONNA GET STOPPED.
66:40,AND THAT IS ROB NINKOVICH.
66:41,HE COULDN'T GET BY NINKOVICH
66:43,THERE.
66:44,AND THAT'S GONNA SET UP FOURTH
66:45,"DOWN, AND HERE COMES THE"
66:46,FIELD-GOAL GROUP.
66:48, RIGHT OFF THE EDGE.
66:50,NOBODY BLOCKED HIM.
66:51,"COME RIGHT DOWN THE LINE HERE,"
66:53,AND THAT'S JUST A VETERAN
66:54,PLAYER UNDERSTANDING THE
66:55,SITUATION.
66:56,GONNA GIVE THE BALL TO
66:57,"MARSHAWN LYNCH, AND HE JUST"
66:58,BEATS THEM TO THE PUNCH.
67:03, THAT SETS UP A 27-YARD
67:06,FIELD-GOAL ATTEMPT FOR
67:08,STEVEN HAUSCHKA.
67:10,2 FOR 2 AT THE MEADOWLANDS LAST
67:12,YEAR.
67:15,AND THAT GIVES THE
67:17,SEATTLE SEAHAWKS THEIR FIRST
67:20,LEAD OF THE NIGHT.
67:22,BEAUTIFUL TONIGHT.
67:23,ROOF OPEN.
67:25,GOOD GAME.
67:26,17-14.
67:28,BELICHICK WORKING WITH HIS
67:30,"DEFENSE ON THE SIDELINE, AND"
67:32,TOM BRADY READY TO GET THE BALL
67:34,FOR THE FIRST TIME IN THE SECOND
67:36,HALF.
67:39, THINK YOU ONLY HAVE TO SAY
67:40,"ONE THING -- ""SOMEBODY GO COVER"
67:41,"CHRIS MATTHEWS."""
67:43, AMAZING.
67:46,HAUSCHKA'S KICK.
67:49,RESULTS IN A TOUCHBACK.
67:52,DOESN'T GET MUCH BETTER.
67:53,BILL BELICHICK TOOK OVER IN
67:54,2000
67:56,BRADY TOOK OVER AS THE STARTER
67:59,IN '01.
67:59,"MOST NFL TITLE GAMES,"
68:01,HEAD COACH/QUARTERBACK DUO --
68:03,GO BACK TO OTTO GRAHAM AND
68:05,PAUL BROWN.
68:06,"VINCE LOMBARDI, OF COURSE,"
68:07,AND BART STARR -- FOUR NFL
68:09,CHAMPIONSHIP GAMES AND
68:10,SUPER BOWLS I AND II.
68:12,AND BRADY AND BELICHICK.
68:14,PLAYING IN THEIR SIXTH
68:16,SUPER BOWL.
68:18,ALL OF THEM HAVE BEEN VERY
68:20,CLOSE.
68:21,THE PREVIOUS FIVE HAVE BEEN
68:23,DETERMINED BY 4 POINTS OR
68:25,FEWER.
68:26,RIGHT NOW WE HAVE A 3-POINT
68:27,GAME.
68:29,EARLY THIRD QUARTER.
68:33,BRADY.
68:34,QUICKLY TO THE OUTSIDE.
68:35,AND TAKEN DOWN IS EDELMAN AFTER
68:37,A GAIN OF A COUPLE.
68:38,KAM CHANCELLOR RIGHT THERE.
68:40,SECOND DOWN AND 8.
68:44, HERE WE GO.
68:45,KAM CHANCELLOR RIGHT OVER
68:47,"HERE, WHO HAS BEEN SORT OF THE"
68:49,"UNDERNEATH COVERAGE GUY, AND"
68:51,THEY'RE TRYING TO JUST ISOLATE
68:53,THOSE BIG GUYS.
68:54,EDELMAN HAS BEEN THE QUICKNESS.
68:59,SHANE VEREEN HAS BEEN THE
69:01,QUICKNESS.
69:02,AND SO FAR EVERYTHING'S GOING
69:04,"FINE, AND YET THEY LOOK AT THE"
69:06,"SCOREBOARD AND IT'S 17-14,"
69:07,SEATTLE.
69:09, THAT'S GRONKOWSKI.
69:11,SETS UP ON THE LEFT SIDE.
69:13,PROVIDING LEVERAGE HERE.
69:14,BLOUNT.
69:15,CAN BARELY GET OUT OF THE
69:16,BACKFIELD.
69:17,McDANIEL IS THERE TO STOP HIM.
69:20,IT'LL BE THIRD DOWN AND 6
69:22,FOR NEW ENGLAND.
69:24," YEAH, AND NOW COMES THE"
69:26,SITUATION.
69:26,IT'S BIG IF YOU CAN GET THEM
69:28,BACK THIRD AND 6 AND KEEP THEM
69:30,OUT OF THOSE THIRD AND 2s AND
69:32,"3s, BECAUSE NOW YOUR PASS RUSH"
69:33,HAS A CHANCE.
69:34,"BUT SO FAR, IT HAS BEEN"
69:36,TOM BRADY'S ABILITY TO GET RID
69:38,OF THE FOOTBALL BEFORE THAT PASS
69:40,RUSH CAN GET THERE THAT HAS
69:42,ALLOWED THEM TO MOVE THE BALL UP
69:44,AND DOWN THE FIELD.
69:46, THREE RECEIVERS SET TO THE
69:48,RIGHT SIDE AND ONE -- LaFELL --
69:51,UP ON THE LEFT SIDE ON THIRD AND
69:53,6
69:56,SHOWING BLITZ.
69:57,HERE THEY COME.
69:58,BRADY GETS KNOCKED DOWN BUT GETS
70:00,THE PASS AWAY.
70:00,AND GRONKOWSKI HAS THE FIRST
70:02,DOWN.
70:03,SO BRADY GETS TAKEN TO THE
70:05,GRASS BUT GETS IT AWAY AND
70:07,CONVERTS.
70:08, IT'S UNBELIEVABLE.
70:09,MICHAEL BENNETT COULD NOT HAVE
70:11,GOTTEN TO TOM BRADY ANY FASTER
70:12,THAN THIS.
70:13,"RIGHT AROUND, RIGHT IN ON HIM."
70:16,AND HE STILL DOESN'T GET THE
70:17,PRESSURE THAT HE NEEDS.
70:19,GRONKOWSKI ON THE OUTSIDE.
70:20,WE'VE SEEN IT ALREADY.
70:21,IF THEY'RE GOING TO PLAY MAN
70:23,"COVERAGE, SEATTLE'S GOING TO"
70:25,LOSE THOSE BATTLES --
70:26,"KAM CHANCELLOR, K.J. WRIGHT."
70:28,THIS GUY IS JUST TOO GOOD.
70:31,UNANIMOUS ALL-PRO.
70:32, ANOTHER SET HERE WITH THE
70:34,GUY LINED UP ON THE END AT THE
70:36,RIGHT -- CAMERON FLEMING IS
70:39,ELIGIBLE.
70:40,"THEY RUN IN THAT DIRECTION,"
70:41,"WITH THE UNBALANCED LINE,"
70:43,AND BLOUNT PICKS UP A YARD.
70:45,CHANCELLOR COMING UP TO STUFF
70:47,HIM.
70:47,SECOND DOWN.
70:48," AL, DON'T YOU GET THE FEELING"
70:50,THAT THE PATRIOTS HAVE TO BE A
70:51,LITTLE DISAPPOINTED?
70:52,I THINK THEY THOUGHT THEY WERE
70:53,GOING TO HAVE A BETTER DAY
70:54,RUNNING THE FOOTBALL.
70:55,THEY'VE BEEN BRINGING THAT EXTRA
70:57,"OFFENSIVE LINEMAN/TIGHT END IN,"
70:59,"IN CAMERON FLEMING, AND THEY"
71:01,JUST HAVEN'T BEEN ABLE TO
71:03,ESTABLISH IT.
71:04,SO IT'S ALL TOM BRADY.
71:05, DEFINITELY.
71:06,HAD THAT ONE DRIVE STYMIED ON
71:07,"THE INTERCEPTION, AND THEN TO"
71:09,GET BEAT BY A GUY NAMED
71:10,"CHRIS MATTHEWS, WHO'S NOT CAUGHT"
71:11,A PASS?
71:12,AND THEN TO GIVE UP THE
71:14,"5-PLAY, 29-YARD -- OR 29-SECOND"
71:16,DRIVE AT THE END OF THE FIRST
71:19,HALF.
71:20,BRANDON BOLDEN IS NOW THE
71:21,RUNNING BACK.
71:22,HAVEN'T SEEN HIM.
71:23,FAKE TO HIM.
71:24,AND THEN THE PASS IS INCOMPLETE.
71:26,BRADY TOSSING IT OVER THE
71:27,"MIDDLE, PRESSURE PUT ON BY"
71:29,BENNETT.
71:29,WAS ANYBODY IN THE AREA?
71:33, HE WAS DEFINITELY UNDER
71:34,PRESSURE AGAIN.
71:37,MICHAEL BENNETT.
71:41,HERE WE GO.
71:41,RIGHT DOWN INSIDE.
71:42,AND HE'S GOING TO GET THERE
71:44,AGAIN.
71:44, COULD THIS BE GROUNDING?
71:45,LOOK AT THIS HERE.
71:46,"OKAY, PRESSURE."
71:48,WHO IS HE THROWING IT TO?
71:49," WELL, I..."
71:52,THAT'S A GOOD QUESTION.
71:53,[ LAUGHS ]
71:53, HELLO?
71:58,THIRD DOWN AND 9.
72:04,PLAY CLOCK AT :01.
72:08,BRADY.
72:08,OVER THE MIDDLE.
72:09,AND IT'S PICKED OFF AT THE
72:11,42-YARD LINE BY BOBBY WAGNER!
72:15,SECOND INTERCEPTION.
72:17,"BOBBY WAGNER, OVER THE MIDDLE."
72:18,THERE'S A FLAG ON THE PLAY.
72:20,THE FLAG IS UP TO THE 41-YARD
72:22,LINE.
72:23,AVRIL IS DOWN.
72:24,"LANE HAD THE EARLY INTERCEPTION,"
72:26,AND HE GOT HURT AND IS OUT FOR
72:27,THE GAME.
72:28,YOU'VE GOT AVRIL DOWN.
72:29,YOU GOT A PENALTY FLAG
72:31,DOWNFIELD.
72:31,AND VINOVICH WILL LET US KNOW.
72:33,"IN THE MEANTIME, BRADY'S"
72:34,ALREADY WALKING OFF THE FIELD.
72:38, HERE WE GO.
72:38,WATCH WAGNER.
72:39,"AS THIS COMES ACROSS, HE GOES"
72:40,THAT WAY AND COMES BACK.
72:45,BRADY THOUGHT THAT HE HAD
72:46,CLEARED WAGNER WHEN GRONKOWSKI
72:48,SETTLED DOWN.
